02/08/2016 11:12:17
1
 	Напряжение Uab	Напряжение Ubc	Udc1_rms	Ic12_pwm	Ic34_pwm	Напряжение Uca	Ia3+Ia4	Ib3+Ib4	Ic3+Ic4	Ia1+Ia2	Ib1+Ib2	Ic1+Ic2	Q12rms	Q34rms	
1581	-1014,4	723,0	1248,8	-1	0	257,8	-1	-1	0	-2	-1	-1	0	0	
1582	-1013,0	708,1	1248,8	-1	0	279,5	-2	-2	0	-2	-2	-1	0	0	
1583	-1011,7	691,8	1248,8	-1	0	284,9	-2	-2	0	-2	-1	0	0	0	
1584	-1004,9	681,0	1248,8	0	0	299,8	-2	-2	-1	-2	-1	-1	0	0	
1585	-1003,5	666,0	1248,8	0	0	301,2	-2	-2	-1	-2	-2	-1	0	0	
1586	-992,7	656,5	1248,8	0	0	306,6	-2	-2	-1	-1	-2	-1	0	0	
1587	-983,2	649,8	1248,8	0	0	306,6	-2	-2	-1	-1	-1	0	0	0	
1588	-976,4	640,3	1248,8	0	0	309,3	-2	-3	-1	-1	-2	-1	0	0	
1589	-968,2	632,1	1248,8	0	0	302,5	-2	-3	-1	-2	-1	-1	0	0	
1590	-956,0	628,1	1248,8	0	0	303,9	-2	-2	-1	-2	-1	-1	0	0	
1591	-947,9	619,9	1248,8	0	0	295,7	-2	-3	-1	-2	-1	-2	0	0	
1592	-939,8	617,2	1248,8	-1	-1	295,7	-2	-3	-1	-1	-1	-1	0	0	
1593	-935,7	609,1	1248,8	-1	-1	286,2	-2	-3	-1	-1	-1	-2	0	0	
1594	-920,8	610,4	1248,8	-1	-1	283,5	-2	-3	-1	-1	-2	-2	0	0	
1595	-914,0	607,7	1248,8	-1	-1	279,5	-2	-2	-1	-1	-2	-1	0	0	
1596	-909,9	602,3	1248,8	-1	-1	280,8	-2	-3	-1	-1	-1	-1	0	0	
1597	-904,5	598,2	1248,8	-1	-1	274,0	-2	-3	-1	-1	-2	-1	0	0	
1598	-900,4	595,5	1248,8	-1	-1	278,1	-2	-2	-1	-1	-2	-2	0	0	
1599	-899,1	590,1	1248,8	-1	-1	274,0	-2	-2	-1	-1	-2	-2	0	0	
1600	-899,1	586,0	1248,8	-1	-1	284,9	-2	-2	-1	-1	-2	-2	0	0	
1601	-901,8	576,5	1248,8	-1	-1	289,0	-2	-2	-1	-1	-2	-1	0	0	
1602	-899,1	571,1	1248,8	-1	-1	295,7	-2	-2	-1	-1	-2	-1	0	0	
1603	-900,4	567,0	1248,8	-1	-1	308,0	-2	-2	-1	-1	-2	-1	0	0	
1604	-907,2	554,8	1248,8	-1	-1	325,6	-2	-2	-1	-1	-1	-2	0	0	
1605	-914,0	544,0	1248,8	-1	-1	336,4	-2	-2	-1	-1	-1	-2	0	0	
1606	-920,8	533,1	1248,8	-1	-1	360,9	-2	-2	-1	-2	-1	-1	0	0	
1607	-930,3	519,5	1248,8	-1	-1	377,1	-1	-2	-1	-1	-2	-1	0	0	
1608	-938,4	504,6	1248,8	-1	-1	407,0	-1	-2	-1	-1	-2	-1	0	0	
1609	-952,0	485,6	1248,8	-1	-1	427,3	-1	-2	-1	-1	-2	-1	0	0	
1610	-954,7	472,1	1248,8	-1	-1	458,5	-1	-2	0	-1	-2	-1	0	0	
1611	-966,9	450,4	1248,8	-1	-1	487,0	-1	-2	-1	-2	-1	-1	0	0	
1612	-979,1	430,0	1248,8	-1	-1	522,3	-1	-1	0	-2	-1	-1	0	0	
1613	-985,9	411,0	1248,8	-1	-1	548,0	-1	-1	0	-2	-1	-1	0	0	
1614	-998,1	388,0	1248,8	-1	-1	588,7	-1	-1	0	-2	-1	-1	0	0	
1615	-1010,3	359,5	1248,8	-1	-1	615,9	-1	-1	-1	-2	-1	-1	0	0	
1616	-1018,4	333,7	1248,8	0	0	655,2	-1	-1	0	-2	-1	0	0	0	
1617	-1023,9	299,8	1248,8	0	0	687,7	-1	-1	-1	-2	-1	0	0	0	
1618	-1021,1	271,3	1248,8	0	0	720,3	-1	-1	0	-2	-1	0	0	0	
1619	-1017,1	238,8	1248,8	0	0	754,2	-1	-1	-1	-2	-1	0	0	0	
1620	-1003,5	191,3	1248,8	0	0	789,5	-1	-1	0	-1	-1	-1	0	0	
1621	-989,9	147,9	1248,8	0	0	815,2	-1	-1	-1	-1	-2	-1	0	0	
1622	-975,0	100,4	1248,8	0	0	849,2	-1	-2	-1	-2	-2	-1	0	0	
1623	-953,3	55,7	1248,8	0	0	869,5	-1	-2	-1	-2	-1	-1	0	0	
1624	-931,6	9,5	1248,7	0	0	899,3	-1	-2	-1	-2	-2	-1	0	0	
1625	-915,3	-36,6	1248,7	0	0	919,7	-1	-2	-1	-2	-1	-1	0	0	
1626	-888,2	-75,9	1248,7	0	0	938,7	-1	-2	-1	-2	-1	-1	0	0	
1627	-870,6	-115,2	1248,7	0	0	956,3	-2	-1	0	-2	-2	-1	0	0	
1628	-844,8	-150,5	1248,7	0	0	978,0	-2	-2	0	-2	-1	0	0	0	
1629	-827,2	-184,4	1248,7	0	0	982,1	-2	-2	0	-2	-1	-1	0	0	
1630	-808,2	-215,6	1248,7	0	0	997,0	-2	-2	0	-2	-1	-1	0	0	
1631	-789,2	-240,0	1248,7	0	0	998,4	-2	-3	-1	-2	-2	-1	0	0	
1632	-768,9	-264,4	1248,7	0	0	1007,9	-1	-2	-1	-2	-1	0	0	0	
1633	-755,3	-284,8	1248,7	0	0	1006,5	-2	-2	-1	-1	-1	-1	0	0	
1634	-734,9	-297,0	1248,7	0	0	1006,5	-1	-2	-1	-2	-1	-1	0	0	
1635	-718,7	-307,9	1248,7	0	0	1001,1	-1	-2	-1	-2	-1	-1	0	0	
1636	-707,8	-320,1	1248,7	0	0	1001,1	-2	-2	-1	-2	-2	-1	0	0	
1637	-692,9	-322,8	1248,7	0	0	988,9	-2	-2	-1	-1	-2	-1	0	0	
1638	-680,7	-326,8	1248,7	0	0	983,4	-1	-2	-1	-1	-2	-1	0	0	
1639	-672,6	-328,2	1248,7	0	0	967,2	-1	-2	-1	-2	-2	-2	0	0	
1640	-661,7	-326,8	1248,7	-1	-1	960,4	-1	-2	-1	-2	-2	-2	0	0	
1641	-654,9	-325,5	1248,7	-1	-1	944,1	-2	-2	-1	-2	-2	-2	0	0	
1642	-646,8	-317,3	1248,7	-1	-1	931,9	-2	-2	-1	-2	-2	-2	0	0	
1643	-635,9	-310,6	1248,7	-1	-1	921,0	-2	-2	-1	-2	-2	-1	0	0	
1644	-631,9	-305,1	1248,7	-1	-1	912,9	-1	-2	-1	-2	-2	-2	0	0	
1645	-625,1	-299,7	1248,7	-1	-1	893,9	-1	-3	-1	-2	-2	-2	0	0	
1646	-619,7	-294,3	1248,7	-1	-1	888,5	-2	-3	-1	-2	-2	-2	0	0	
1647	-612,9	-290,2	1248,7	-1	-1	873,6	-2	-3	-1	-2	-2	-1	0	0	
1648	-608,8	-286,1	1248,9	-1	-1	869,5	-2	-3	-1	-2	-2	-1	0	0	
1649	-603,4	-284,8	1248,9	-1	-1	860,0	-2	-2	-1	-2	-2	-1	0	0	
1650	-596,6	-284,8	1248,9	-1	-1	851,9	-2	-3	-1	-2	-2	-1	0	0	
1651	-588,5	-283,4	1248,9	-1	-1	847,8	-2	-2	-1	-2	-2	-2	0	0	
1652	-580,3	-287,5	1248,9	-1	-1	847,8	-2	-2	-1	-2	-2	-2	0	0	
1653	-574,9	-295,6	1248,9	-1	-1	843,7	-2	-2	-1	-2	-2	-1	0	0	
1654	-568,1	-306,5	1248,9	-1	-1	849,2	-2	-2	-1	-2	-2	-1	0	0	
1655	-560,0	-317,3	1248,9	-1	-1	845,1	-2	-2	-1	-1	-2	-1	0	0	
1656	-547,8	-330,9	1248,9	-1	-1	854,6	-2	-2	-1	-1	-1	-1	0	0	
1657	-538,3	-352,6	1248,9	-1	-1	855,9	-2	-2	-1	-1	-2	-1	0	0	
1658	-520,6	-364,8	1248,9	-1	-1	865,4	-2	-2	-1	-1	-2	-1	0	0	
1659	-507,1	-389,2	1248,9	-1	-1	873,6	-2	-2	-1	-1	-2	-1	0	0	
1660	-493,5	-416,4	1248,9	-1	-1	889,8	-2	-2	-1	-1	-2	-1	0	0	
1661	-477,2	-444,8	1248,9	-1	-1	893,9	-2	-2	-1	-1	-1	-2	0	0	
1662	-462,3	-476,0	1248,9	-1	-1	911,5	-2	-2	-1	-1	-1	-1	0	0	
1663	-442,0	-504,5	1248,9	-1	-1	919,7	-2	-2	0	-1	-1	-1	0	0	
1664	-423,0	-539,8	1248,8	-1	0	937,3	-2	-2	-1	-1	-1	-1	0	0	
1665	-405,3	-575,1	1248,8	-1	0	946,8	-2	-2	-1	-1	-1	-1	0	0	
1666	-379,6	-607,6	1248,8	-1	0	961,7	-2	-2	-1	-1	-1	-1	0	0	
1667	-353,8	-641,5	1248,8	-1	0	973,9	-2	-2	-1	-1	-1	0	0	0	
1668	-332,1	-679,5	1248,8	-1	0	991,6	-2	-2	-1	-1	-1	0	0	0	
1669	-307,7	-714,8	1248,8	-1	0	997,0	-2	-2	-1	-1	-1	-1	0	0	
1670	-283,3	-751,4	1248,8	-1	0	1011,9	-2	-2	-1	-1	-1	-1	0	0	
1671	-254,8	-783,9	1248,8	-1	0	1011,9	-2	-2	0	-1	-1	-1	0	0	
1672	-218,2	-817,9	1248,7	0	0	1017,3	-1	-1	0	-1	-1	0	0	0	
1673	-189,7	-851,8	1248,7	0	0	1007,9	-1	-1	0	-2	-1	-1	0	0	
1674	-140,8	-877,5	1248,7	0	0	997,0	-1	-1	0	-2	-1	0	0	0	
1675	-100,2	-906,0	1248,7	0	0	983,4	-1	-2	0	-2	-1	0	0	0	
1676	-58,1	-930,4	1248,7	0	0	969,9	-1	-2	0	-2	-1	0	0	0	
1677	-10,6	-954,9	1248,7	0	0	940,0	-2	-2	-1	-1	-1	-1	0	0	
1678	27,3	-979,3	1248,7	0	0	925,1	-2	-2	-1	-2	-1	-1	0	0	
1679	70,8	-994,2	1248,7	0	0	895,3	-2	-2	-1	-2	-2	-1	0	0	
1680	110,1	-1007,8	1248,8	0	0	879,0	-1	-2	-1	-2	-1	-1	0	0	
1681	145,4	-1018,6	1248,8	0	0	850,5	-1	-2	-1	-2	-1	-1	0	0	
1682	180,6	-1026,7	1248,8	0	0	826,1	-2	-2	-1	-2	-2	-1	0	0	
1683	209,1	-1032,2	1248,8	0	0	801,7	-2	-2	-1	-2	-3	-1	0	0	
1684	236,2	-1033,5	1248,8	0	0	782,7	-3	-2	-1	-1	-3	-1	0	0	
1685	255,2	-1038,9	1248,8	0	0	754,2	-3	-2	-1	-1	-2	-1	0	0	
1686	272,9	-1036,2	1248,8	0	0	739,3	-2	-3	-1	-1	-2	-1	0	0	
1687	289,1	-1029,5	1248,8	0	0	712,2	-3	-3	-1	-1	-2	-1	0	0	
1688	302,7	-1021,3	1248,9	-1	-1	698,6	-2	-3	-1	-1	-2	-2	0	0	
1689	308,1	-1013,2	1248,9	-1	-1	675,5	-2	-3	-1	-2	-2	-2	0	0	
1690	316,3	-999,6	1248,9	-1	-1	659,3	-2	-3	-1	-2	-2	-1	0	0	
1691	319,0	-986,1	1248,9	-1	-1	643,0	-2	-2	-1	-2	-2	-1	0	0	
1692	320,3	-971,1	1248,9	-1	-1	633,5	-2	-2	-1	-2	-2	-1	0	0	
1693	319,0	-958,9	1248,9	-1	-1	615,9	-2	-2	-1	-2	-2	-1	0	0	
1694	312,2	-945,4	1248,9	-1	-1	609,1	-2	-2	-1	-2	-2	-2	0	0	
1695	306,8	-931,8	1248,9	-1	-1	595,5	-2	-2	-1	-2	-2	-2	0	0	
1696	300,0	-918,2	1248,8	-1	-1	591,4	-2	-2	-1	-2	-2	-1	0	0	
1697	294,6	-904,7	1248,8	-1	-1	579,2	-2	-2	-1	-2	-1	-1	0	0	
1698	291,8	-887,0	1248,8	-1	-1	573,8	-1	-2	-1	-2	-1	-1	0	0	
1699	285,1	-876,2	1248,8	-1	-1	569,7	-1	-2	-1	-2	-1	-1	0	0	
1700	278,3	-868,0	1248,8	-1	-1	567,0	-2	-2	0	-1	-1	-1	0	0	
1701	272,9	-862,6	1248,8	-1	-1	557,5	-2	-2	-1	-2	-2	-1	0	0	
1702	272,9	-853,1	1248,8	-1	-1	558,9	-2	-2	0	-1	-2	-2	0	0	
1703	272,9	-849,1	1248,8	-1	-1	548,0	-2	-2	0	-1	-2	-2	0	0	
1704	272,9	-847,7	1248,9	-1	0	552,1	-2	-2	0	-1	-2	-1	0	0	
1705	272,9	-851,8	1248,9	-1	0	544,0	-2	-2	0	-1	-2	-2	0	0	
1706	283,7	-845,0	1248,9	-1	0	541,3	-2	-2	0	-1	-2	-2	0	0	
1707	291,8	-850,4	1248,9	-1	0	534,5	-2	-2	0	-2	-2	-1	0	0	
1708	304,1	-853,1	1248,9	-1	0	533,1	-2	-2	0	-1	-2	-1	0	0	
1709	316,3	-864,0	1248,9	-1	0	522,3	-2	-2	0	-2	-2	-1	0	0	
1710	329,8	-873,5	1248,9	-1	0	519,5	-2	-2	0	-1	-1	-1	0	0	
1711	350,2	-884,3	1248,9	-1	0	506,0	-1	-2	0	-1	-1	-1	0	0	
1712	373,2	-895,2	1248,8	-1	0	501,9	-2	-2	-1	-2	-1	-1	0	0	
1713	396,3	-911,4	1248,8	-1	0	484,3	-2	-2	-1	-2	-1	-1	0	0	
1714	427,5	-919,6	1248,8	-1	0	473,4	-1	-2	0	-1	-1	-1	0	0	
1715	457,3	-938,6	1248,8	-1	0	458,5	-1	-2	0	-1	-1	-1	0	0	
1716	489,9	-950,8	1248,8	-1	0	449,0	-1	-2	0	-1	-1	-1	0	0	
1717	522,4	-967,1	1248,8	-1	0	424,6	-1	-2	-1	-1	-2	-2	0	0	
1718	555,0	-984,7	1248,8	-1	0	411,0	-1	-2	0	-1	-2	-1	0	0	
1719	588,9	-1002,3	1248,8	-1	0	385,3	-2	-2	-1	-1	-2	-1	0	0	
1720	625,5	-1015,9	1248,9	-1	0	370,3	-1	-2	-1	-1	-2	-1	0	0	
1721	664,9	-1028,1	1248,9	-1	0	343,2	-1	-3	-1	-1	-2	-1	0	0	
1722	702,8	-1040,3	1248,9	-1	0	317,4	-2	-3	-1	-2	-2	-1	0	0	
1723	738,1	-1051,2	1248,9	-1	0	293,0	-1	-2	-1	-2	-2	-2	0	0	
1724	770,7	-1066,1	1248,9	-1	0	271,3	-1	-3	-1	-2	-2	-2	0	0	
1725	807,3	-1070,1	1248,9	-1	0	238,8	-1	-2	-1	-2	-2	-2	0	0	
1726	838,5	-1067,4	1248,9	-1	0	207,6	-1	-3	-1	-2	-2	-1	0	0	
1727	869,7	-1066,1	1248,9	-1	0	171,0	-2	-2	-1	-2	-2	-2	0	0	
1728	902,2	-1048,4	1248,9	-1	-1	128,9	-2	-2	-1	-2	-2	-1	0	0	
1729	926,6	-1037,6	1248,9	-1	-1	85,5	-2	-2	-1	-1	-2	-1	0	0	
1730	952,4	-1010,5	1248,9	-1	-1	39,4	-2	-2	-1	-2	-2	-2	0	0	
1731	974,1	-986,1	1248,9	-1	-1	-10,8	-2	-2	-1	-2	-2	-2	0	0	
1732	993,1	-961,6	1248,9	-1	-1	-50,1	-2	-2	-1	-2	-2	-1	0	0	
1733	1010,7	-937,2	1248,9	-1	-1	-99,0	-2	-3	-1	-2	-2	-1	0	0	
1734	1022,9	-907,4	1248,9	-1	-1	-134,2	-3	-3	-1	-2	-2	-2	0	0	
1735	1032,4	-880,3	1248,9	-1	-1	-173,6	-2	-3	-2	-2	-2	-2	0	0	
1736	1040,6	-853,1	1248,9	-1	-1	-206,1	-3	-3	-2	-2	-2	-1	0	0	
1737	1044,6	-827,4	1248,9	-1	-1	-242,7	-3	-2	-2	-2	-3	-1	0	0	
1738	1046,0	-797,5	1248,9	-1	-1	-267,2	-3	-2	-2	-2	-3	-2	0	0	
1739	1044,6	-770,4	1248,9	-1	-1	-295,6	-3	-2	-1	-1	-2	-1	0	0	
1740	1039,2	-747,3	1248,9	-1	-1	-313,3	-2	-3	-1	-1	-2	-2	0	0	
1741	1032,4	-724,3	1248,9	-1	-1	-336,3	-2	-2	-1	-1	-2	-2	0	0	
1742	1025,7	-701,2	1248,9	-1	-1	-344,5	-2	-3	-1	-1	-1	-1	0	0	
1743	1016,2	-680,9	1248,9	-1	-1	-360,8	-2	-3	-1	-1	-2	-2	0	0	
1744	1001,2	-663,2	1248,8	-1	-1	-363,5	-2	-2	-1	-2	-2	-1	0	0	
1745	987,7	-647,0	1248,8	-1	-1	-370,2	-2	-2	-1	-2	-2	-2	0	0	
1746	975,5	-629,3	1248,8	-1	-1	-370,2	-2	-2	-1	-1	-1	-1	0	0	
1747	963,3	-615,8	1248,8	-1	-1	-367,5	-2	-2	-1	-2	-2	-1	0	0	
1748	947,0	-606,3	1248,8	-1	-1	-360,8	-2	-2	-1	-2	-1	-1	0	0	
1749	932,1	-598,1	1248,8	-1	-1	-359,4	-1	-2	-1	-1	-1	-1	0	0	
1750	918,5	-590,0	1248,8	-1	-1	-348,5	-2	-2	-1	-2	-2	-1	0	0	
1751	903,6	-584,6	1248,8	-1	-1	-345,8	-1	-2	-1	-1	-2	-1	0	0	
1752	892,7	-579,1	1248,8	-1	-1	-332,3	-2	-2	-1	-1	-2	-1	0	0	
1753	881,9	-577,8	1248,8	-1	-1	-329,6	-1	-2	0	-1	-2	-1	0	0	
1754	872,4	-572,3	1248,8	-1	-1	-321,4	-1	-2	0	-1	-2	0	0	0	
1755	865,6	-571,0	1248,8	-1	-1	-314,6	-1	-1	0	-1	-2	0	0	0	
1756	857,5	-571,0	1248,8	-1	-1	-305,1	-1	-1	0	-1	-1	0	0	0	
1757	854,7	-571,0	1248,8	-1	-1	-307,9	-1	-1	0	-1	-1	-1	0	0	
1758	853,4	-568,3	1248,8	-1	-1	-299,7	-1	-1	0	-2	-1	-1	0	0	
1759	852,0	-569,6	1248,8	-1	-1	-306,5	-1	-1	0	-2	-1	-1	0	0	
1760	853,4	-568,3	1248,8	0	0	-306,5	-1	-1	0	-2	-1	0	0	0	
1761	856,1	-568,3	1248,8	0	0	-314,6	-2	-1	0	-2	-1	-1	0	0	
1762	865,6	-561,5	1248,8	0	0	-321,4	-2	-1	0	-2	-1	-1	0	0	
1763	872,4	-557,4	1248,8	0	0	-333,6	-2	-2	0	-2	-2	-1	0	0	
1764	881,9	-556,1	1248,8	0	0	-345,8	-2	-1	-1	-2	-2	0	0	0	
1765	890,0	-550,6	1248,8	0	0	-368,9	-2	-2	0	-2	-2	0	0	0	
1766	903,6	-542,5	1248,8	0	0	-383,8	-2	-2	-1	-2	-1	-1	0	0	
1767	919,9	-531,7	1248,8	0	0	-412,3	-2	-2	-1	-2	-2	-1	0	0	
1768	933,4	-520,8	1248,9	0	0	-432,6	-2	-2	-1	-1	-2	-2	0	0	
1769	948,3	-508,6	1248,9	0	0	-466,6	-2	-2	-1	-1	-2	-1	0	0	
1770	964,6	-492,3	1248,9	0	0	-496,4	-2	-2	-1	-2	-2	-1	0	0	
1771	979,5	-477,4	1248,9	0	0	-528,9	-2	-2	-1	-2	-2	-2	0	0	
1772	994,5	-457,1	1248,9	0	0	-558,8	-2	-2	-1	-2	-2	-2	0	0	
1773	1013,4	-436,7	1248,9	0	0	-598,1	-2	-3	-1	-2	-2	-2	0	0	
1774	1027,0	-413,7	1248,9	0	0	-632,0	-2	-3	-1	-2	-2	-2	0	0	
1775	1035,2	-393,3	1248,9	0	0	-674,1	-1	-3	-1	-2	-2	-1	0	0	
1776	1051,4	-364,8	1248,9	-1	-1	-706,6	-2	-2	-1	-2	-2	-2	0	0	
1777	1062,3	-339,0	1248,9	-1	-1	-748,7	-3	-3	-1	-2	-2	-1	0	0	
1778	1070,4	-309,2	1248,9	-1	-1	-779,9	-2	-3	-1	-1	-2	-1	0	0	
1779	1067,7	-271,2	1248,9	-1	-1	-819,2	-2	-2	-1	-1	-2	-1	0	0	
1780	1067,7	-241,4	1248,9	-1	-1	-851,8	-2	-2	-1	-1	-2	-1	0	0	
1781	1055,5	-196,6	1248,9	-1	-1	-888,4	-2	-2	-1	-1	-2	-2	0	0	
1782	1040,6	-150,5	1248,9	-1	-1	-914,2	-2	-2	-2	-1	-2	-1	0	0	
1783	1020,2	-101,7	1248,9	-1	-1	-948,1	-2	-2	-2	-2	-2	-1	0	0	
1784	998,5	-54,2	1248,9	-1	-1	-969,8	-2	-3	-1	-2	-2	-1	0	0	
1785	970,0	-5,4	1248,9	-1	-1	-995,5	-2	-3	-2	-1	-2	-1	0	0	
1786	945,6	46,2	1248,9	-1	-1	-1014,5	-2	-3	-1	-2	-2	-1	0	0	
1787	918,5	90,9	1248,9	-1	-1	-1030,8	-2	-3	-1	-2	-2	-2	0	0	
1788	888,7	133,0	1248,9	-1	-1	-1043,0	-2	-3	-1	-2	-2	-2	0	0	
1789	860,2	172,3	1248,9	-1	-1	-1059,3	-2	-2	-1	-2	-2	-1	0	0	
1790	830,3	208,9	1248,9	-1	-1	-1063,4	-2	-2	-1	-2	-2	-1	0	0	
1791	801,8	241,5	1248,9	-1	-1	-1070,1	-2	-2	-1	-1	-1	-2	0	0	
1792	777,4	274,0	1248,9	-1	-1	-1071,5	-1	-2	-1	-1	-1	-1	0	0	
1793	749,0	297,1	1248,9	-1	-1	-1074,2	-1	-2	-1	-1	-1	-2	0	0	
1794	723,2	321,5	1248,9	-1	-1	-1067,4	-1	-2	-1	-2	-2	-1	0	0	
1795	698,8	336,4	1248,9	-1	-1	-1062,0	-1	-2	-1	-1	-2	-1	0	0	
1796	679,8	352,7	1248,9	-1	-1	-1051,2	-1	-2	-1	-1	-2	-1	0	0	
1797	659,4	363,6	1248,9	-1	-1	-1044,4	-1	-2	-1	-1	-2	-1	0	0	
1798	639,1	366,3	1248,9	-1	-1	-1029,5	-1	-2	-1	-2	-1	0	0	0	
1799	622,8	369,0	1248,9	-1	-1	-1017,2	-1	-2	-1	-2	-1	-1	0	0	
1800	606,5	370,3	1248,8	0	0	-999,6	-1	-2	0	-2	-1	0	0	0	
1801	593,0	363,6	1248,8	0	0	-988,8	-1	-2	0	-2	-1	0	0	0	
1802	583,5	360,9	1248,8	0	0	-971,1	-1	-2	0	-2	-1	-1	0	0	
1803	575,3	356,8	1248,8	0	0	-954,9	-1	-2	0	-1	-1	-1	0	0	
1804	567,2	347,3	1248,8	0	0	-935,9	-1	-2	0	-2	-1	-1	0	0	
1805	563,1	343,2	1248,8	0	0	-927,7	-1	-2	0	-2	-1	-1	0	0	
1806	556,3	329,7	1248,8	0	0	-911,4	-1	-2	0	-2	-1	0	0	0	
1807	552,3	321,5	1248,8	0	0	-903,3	-1	-1	0	-2	-1	-1	0	0	
1808	552,3	314,7	1248,8	0	0	-885,7	-1	-1	0	-2	-2	-1	0	0	
1809	548,2	306,6	1248,8	0	0	-884,3	-1	-2	0	-2	-2	-1	0	0	
1810	549,6	301,2	1248,8	0	0	-874,8	-1	-2	0	-2	-2	-1	0	0	
1811	548,2	298,5	1248,8	0	0	-869,4	-1	-1	0	-2	-2	-1	0	0	
1812	545,5	295,7	1248,8	0	0	-862,6	-1	-2	0	-2	-2	-1	0	0	
1813	544,1	294,4	1248,8	0	0	-866,7	-2	-2	0	-2	-2	-1	0	0	
1814	542,8	298,5	1248,8	0	0	-862,6	-1	-1	0	-2	-1	-1	0	0	
1815	538,7	303,9	1248,8	0	0	-870,8	-2	-3	-1	-2	-1	-1	0	0	
1816	536,0	312,0	1248,8	-1	0	-872,1	-2	-1	-1	-1	-1	-1	0	0	
1817	530,6	324,2	1248,8	-1	0	-884,3	-2	-2	-1	-2	-1	-1	0	0	
1818	526,5	340,5	1248,8	-1	0	-891,1	-2	-2	-1	-2	-2	-1	0	0	
1819	518,4	358,1	1248,8	-1	0	-903,3	-2	-2	-1	-1	-2	-1	0	0	
1820	511,6	379,8	1248,8	-1	0	-912,8	-2	-2	-1	-1	-2	-1	0	0	
1821	499,4	404,3	1248,8	-1	0	-930,4	-2	-2	-1	-2	-2	0	0	0	
1822	487,2	430,0	1248,8	-1	0	-945,4	-2	-2	-1	-2	-2	-1	0	0	
1823	472,2	459,9	1248,8	-1	0	-963,0	-2	-2	-1	-2	-1	-1	0	0	
1824	457,3	491,1	1248,9	0	-1	-975,2	-2	-2	-1	-1	-1	-1	0	0	
1825	438,3	523,6	1248,9	0	-1	-994,2	-2	-2	-1	-1	-1	-1	0	0	
1826	422,1	561,6	1248,9	0	-1	-1009,1	-2	-2	-1	-1	-2	-1	0	0	
1827	401,7	596,9	1248,9	0	-1	-1025,4	-2	-2	-1	-1	-2	-1	0	0	
1828	378,7	632,1	1248,9	0	-1	-1036,2	-2	-2	-1	-1	-2	-1	0	0	
1829	355,6	670,1	1248,9	0	-1	-1055,2	-2	-3	-1	-1	-2	-1	0	0	
1830	329,8	706,7	1248,9	0	-1	-1064,7	-2	-2	-1	-1	-2	-2	0	0	
1831	308,1	743,4	1248,9	0	-1	-1079,6	-2	-2	-1	-1	-2	-1	0	0	
1832	282,4	778,6	1248,9	-1	-1	-1085,1	-2	-2	-1	-1	-2	-1	0	0	
1833	248,4	809,8	1248,9	-1	-1	-1093,2	-2	-3	-2	-1	-2	-1	0	0	
1834	210,5	839,7	1248,9	-1	-1	-1087,8	-2	-3	-2	-1	-3	-2	0	0	
1835	183,3	872,2	1248,9	-1	-1	-1085,1	-3	-3	-2	-1	-3	-2	0	0	
1836	137,2	902,1	1248,9	-1	-1	-1063,4	-2	-2	-2	-1	-2	-1	0	0	
1837	93,8	927,8	1248,9	-1	-1	-1052,5	-2	-3	-1	-2	-3	-1	0	0	
1838	49,0	950,9	1248,9	-1	-1	-1024,0	-2	-3	-1	-1	-2	-1	0	0	
1839	-1,1	968,5	1248,9	-1	-1	-1001,0	-1	-3	-1	-1	-2	-1	0	0	
1840	-45,9	988,9	1248,8	-1	-1	-972,5	-1	-3	-1	-2	-2	0	0	0	
1841	-86,6	1006,5	1248,8	-1	-1	-948,1	-1	-2	0	-2	-2	-1	0	0	
1842	-130,0	1014,6	1248,8	-1	-1	-916,9	-1	-2	0	-1	-2	0	0	0	
1843	-166,6	1024,1	1248,8	-1	-1	-884,3	-1	-2	0	-1	-2	0	0	0	
1844	-204,6	1029,6	1248,8	-1	-1	-854,5	-1	-2	0	-1	-2	0	0	0	
1845	-235,8	1035,0	1248,8	-1	-1	-830,1	-1	-2	0	-2	-1	0	0	0	
1846	-265,6	1035,0	1248,8	-1	-1	-796,2	-1	-2	0	-1	-1	0	0	0	
1847	-292,8	1032,3	1248,8	-1	-1	-771,7	-1	-2	0	-2	-1	0	0	0	
1848	-311,8	1030,9	1248,7	0	0	-740,5	-1	-2	0	-2	-1	-1	0	0	
1849	-334,8	1020,1	1248,7	0	0	-720,2	-1	-2	0	-1	-1	-1	0	0	
1850	-347,0	1014,6	1248,7	0	0	-695,8	-1	-1	0	-2	-1	-1	0	0	
1851	-357,9	1005,1	1248,7	0	0	-674,1	-1	-1	0	-1	-1	-1	0	0	
1852	-368,7	990,2	1248,7	0	0	-649,7	-1	-1	0	-1	-1	-1	0	0	
1853	-372,8	978,0	1248,7	0	0	-637,5	-1	-2	0	-1	-1	-1	0	0	
1854	-376,9	964,4	1248,7	0	0	-615,8	-1	-2	-1	-1	-2	-1	0	0	
1855	-374,1	952,2	1248,7	0	0	-607,6	-1	-2	-1	-2	-2	-1	0	0	
1856	-371,4	938,7	1248,7	-1	0	-592,7	-1	-2	-1	-2	-2	-1	0	0	
1857	-372,8	923,8	1248,7	-1	0	-584,6	-1	-2	-1	-2	-2	-2	0	0	
1858	-363,3	912,9	1248,7	-1	0	-576,4	-1	-1	-1	-2	-1	-1	0	0	
1859	-356,5	902,1	1248,7	-1	0	-569,6	-2	-2	-1	-2	-2	-1	0	0	
